date,btc_price,total_volume,eth_price,total_market_cap,btc_mcap,eth_mcap,total_mcap,btc_dominance,eth_dominance,alt_dominance,fear_greed,Extreme Fear,Fear,Neutral,Greed,Extreme Greed,inflation_12m,return_1d_eth,return_7d_eth,return_30d_eth,volatility_7d_eth,volatility_30d_eth,ema_7_eth,ema_21_eth,ema_ratio_eth,month,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,halving_year
2020-03-22 00:00:00,6145.770891252399,40189198131.46317,131.94321845316688,172786381815.62698,112349835902.32983,14575207631.098148,172786381815.62698,0.650223904926799,0.0843539142260107,0.2654221808471901,11.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,-0.00016273685852508102,0.07244016253659868,-0.4885691726666541,0.08337623200224596,0.10563126092949171,132.0679982209176,163.01875675563866,0.8101398934043182,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-23 00:00:00,5859.647430299388,37255748385.30394,122.5205987665882,163092112350.92087,107128564670.89128,13499834314.773165,163092112350.92087,0.6568592626992632,0.0827742931290627,0.260366444171674,10.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,-0.07141420223823958,-0.01671564610013032,-0.5379448695093112,0.08926682339687811,0.10578012349016178,129.68114835733522,159.33710602936134,0.8138791496152732,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-24 00:00:00,6456.347485963419,45578824447.64577,135.58865798037067,179406932499.30502,118046727572.5451,14944699607.313162,179406932499.30502,0.6579830886579725,0.0833005692651874,0.2587163420768401,12.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,0.10666009916159647,0.22161190459267366,-0.4804963394838768,0.08185764308336853,0.10823640336230546,131.15802576309406,157.17815620672582,0.8344545382666964,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-25 00:00:00,6730.173782371188,45846522059.373184,138.77657127268222,186060273985.9345,123064256188.85924,15385255695.77982,186060273985.9345,0.661421449901565,0.0826896325915487,0.2558889175068862,13.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,0.023511651636621833,0.18392828920371063,-0.49468027194481623,0.08116629701356037,0.10774901805204698,133.06266214049108,155.50528484908548,0.8556793569403478,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-26 00:00:00,6695.900618397724,42082295491.03078,136.23392142176775,184148411919.2777,122445336599.19923,15020580578.564753,184148411919.2777,0.6649274643371549,0.0815677986142454,0.2535047370485997,14.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,-0.018321895602381066,0.15746329573908757,-0.48637914354817147,0.082654743016013,0.10769423564053981,133.85547696081025,153.75334271932934,0.8705858005647276,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-27 00:00:00,6765.56207892991,34840544710.10888,138.76693759902926,186810210933.8782,123732739823.4625,15277363230.972204,186810210933.8782,0.6623446288343302,0.08178012944046,0.2558752417252097,12.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,0.018593138557757127,0.014290146948194637,-0.44117106575444265,0.05610610642005851,0.10746240226941431,135.083342120365,152.39094225384753,0.8864263198487733,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-28 00:00:00,6397.826328325604,32910551599.472366,130.2865618875773,176785946731.6623,117019679177.8136,14958737456.74538,176785946731.6623,0.6619286280454973,0.084614969307774,0.2534564026467286,8.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,-0.06111236479078486,-0.012716523145710146,-0.4204605341882188,0.0597837578646202,0.10674956322907984,133.88414706216807,150.38145312964113,0.8902969367289526,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-29 00:00:00,6255.000398693634,35231848358.55144,131.42405214081143,175028393213.07812,114171796491.49911,14468066254.835968,175028393213.07812,0.6523044312730867,0.0826612527787001,0.2650343159482132,12.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,0.008730679793482077,-0.003934770717600289,-0.4170065287413601,0.05988209714856085,0.10678234144061462,133.2691233318289,148.65805303974753,0.8964810220956949,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-30 00:00:00,5915.337154791903,25923471292.176422,125.31887451568916,166139204246.82278,108551603303.50957,13819843925.360764,166139204246.82278,0.6533774120059053,0.0831823168289013,0.2634402711651934,10.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,-0.046454035815156614,0.02283922685059614,-0.44964441734498173,0.05543280830403838,0.10689363441623259,131.28156112779396,146.5363095375604,0.8958978258841961,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-03-31 00:00:00,6403.141235565223,34907149977.57921,132.36373895414985,178235939534.85168,117151628726.53436,14615131244.892357,178235939534.85168,0.6572839856668016,0.0819987892623337,0.2607172250708647,12.0,1.0,0.0,0.0,0.0,0.0,1.4940399642909163,0.05621550995958491,-0.02378457810746748,-0.3937955805333889,0.04145802949360223,0.10748728602619351,131.55210558438293,145.24789402997763,0.9057074903766382,March,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-04-01 00:00:00,6421.70541388854,32287674952.1782,133.2364468438201,179303250133.0392,117750205634.39989,14699970260.177477,179303250133.0392,0.6567098228673028,0.0819838471933465,0.2613063299393506,12.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.0065932550452698635,-0.03992117962027131,-0.3914471069900899,0.04014834131273804,0.10750518885393602,131.9731908992422,144.15594428578146,0.9154890667401991,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-02 00:00:00,6640.797666310131,35886963977.71526,136.21638557312852,184187635273.0593,120921617010.34784,14896572551.520117,184187635273.0593,0.6565132172476226,0.080877158390333,0.2626096243620444,14.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.022365792543248553,-0.00012871866607244709,-0.412048034912305,0.04085551060678596,0.10692307153074157,133.03398956771377,143.43416622099483,0.9274916365654674,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-03 00:00:00,6807.897017890566,47638672293.73783,141.4537053523866,189201349814.4587,124719708453.63536,15522802609.007648,189201349814.4587,0.6591903735144723,0.0820438259252915,0.2587658005602361,14.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.03844852994169634,0.019361728375968168,-0.36839778498349685,0.042940506677920695,0.10720539658852513,135.13891851388198,143.25412432384863,0.9433509796086502,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-04 00:00:00,6732.852018394612,39867535857.25387,141.26154326644877,189625265324.97885,123234164427.70816,15597757554.270603,189625265324.97885,0.649882620949851,0.082255692708138,0.2678616863420109,12.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.001358480397944506,0.08423724764754814,-0.36974760500071713,0.0326526887840395,0.1071997553617958,136.66957470202365,143.07298059135772,0.9552437793434712,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-05 00:00:00,6859.424923721944,35009177102.13241,144.200802681986,193013105924.4864,125564427826.17566,15898519073.8945,193013105924.4864,0.6505487139059922,0.0823701530408747,0.2670811330531331,12.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.02080721580390188,0.09721774920990267,-0.36776476903825817,0.03276523787051647,0.10722825452448914,138.55238169701423,143.17550987232391,0.9677100631285871,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-06 00:00:00,6788.048272605917,31885662165.01491,142.8508834648482,191028123717.9233,124272363451.93964,15770466064.128723,191028123717.9233,0.6505448571302683,0.0825557292674652,0.2668994136022665,12.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.009361384902377035,0.13989918930339695,-0.41511718548795107,0.0229147884627441,0.10617869295010657,139.62700713897271,143.14599838073522,0.9754167683234651,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-07 00:00:00,7297.635558289496,45370138560.82485,169.85504979336824,209934596748.6904,133484854333.44952,18679968361.1114,209934596748.6904,0.6358401921396608,0.0889799425650309,0.2751798652953082,20.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.18903744711641934,0.2832445738950091,-0.2844616885431571,0.0684727023229977,0.11220904038294205,147.1840178025716,145.57409396370187,1.0110591369318167,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-08 00:00:00,7196.782202442051,43386074290.71468,164.5160197107307,203577224074.9332,131782164465.85344,18166748814.85624,203577224074.9332,0.6473325543399037,0.0892376290982795,0.2634298165618167,21.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.03143286048388072,0.23476738991378654,-0.17253638615503997,0.07276081701996477,0.10830557169638239,151.51701827961136,147.29608721343178,1.0286560977011119,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-09 00:00:00,7342.291601148024,38922547592.862114,172.8035682674752,210948542417.7093,134518720640.0234,19089126835.76443,210948542417.7093,0.6376849970058407,0.0904918641152074,0.2718231388789518,22.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.05037532862341654,0.2685960469469708,-0.139625292679459,0.07287147939219812,0.10867723276946085,156.83865577657733,149.61494912743572,1.048281984462587,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-10 00:00:00,7294.488875121554,34921486435.060486,170.09510352387568,209203787502.77484,133598651281.71776,18787453383.94849,209203787502.77484,0.6386053181754452,0.0898045566392974,0.2715901251852574,15.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.015673662128360744,0.20247895309732744,-0.152697792459083,0.07547301751086369,0.10872386469851802,160.15276771340191,151.4767813452939,1.0572760147862594,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-11 00:00:00,6864.694257006497,37828011010.9016,157.74015800780134,196023897096.68884,125740858699.27551,17375118634.991734,196023897096.68884,0.6414567844105956,0.0886377573976169,0.2699054581917874,15.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.07263551542705116,0.11665322606783701,-0.1878188132337727,0.08450549887539871,0.10939919232053484,159.54961528700176,152.04617922370363,1.0493497179712645,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-12 00:00:00,6878.781212589853,30280054180.28837,158.32787794181905,196780824068.5482,125980543742.365,17489565908.771362,196780824068.5482,0.6402074203047343,0.088878405665579,0.2709141740296866,10.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.0037258738766361432,0.09796807643982586,0.4315631765803478,0.08468198876260931,0.0732086185841867,159.24418095070607,152.6172427435323,1.0434219494995731,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-13 00:00:00,6913.158787469097,34544392366.04943,158.8638257195104,192546821104.4661,126655463658.31229,17790409219.818943,192546821104.4661,0.6577904684782901,0.0923952372611063,0.2498142942606035,11.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.003385049965036968,0.11209550733091933,0.19831335367935932,0.08417397682696702,0.06441913749219468,159.14909214290714,153.18511392316668,1.038933144788023,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-14 00:00:00,6857.538537511484,38062368291.08157,156.70135879140688,195813825098.46823,125651103790.21223,17316641314.145325,195813825098.46823,0.6416865802352132,0.0884342119635187,0.269879207801268,15.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.013612078887748624,-0.07744068261710835,0.2736753935679723,0.037495852007181,0.0627818636532918,158.53715880503208,153.50477254755216,1.0327832560119328,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-15 00:00:00,6860.17853570111,33837365577.44977,158.26715118298955,197792505526.8389,125713883015.64565,17559917949.258163,197792505526.8389,0.6355846632348122,0.0887794909240149,0.2756358458411728,18.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.009992206855506502,-0.03798334374201706,0.27016693569226535,0.036969033852403126,0.06277954475909571,158.46965689952142,153.93771605986464,1.029440094056575,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-16 00:00:00,6629.431738031291,29692916171.011845,153.2228636800284,188044525395.74728,121499498109.80827,16933905371.155537,188044525395.74728,0.6461209006436517,0.0900526369247785,0.2638264624315697,13.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.03187198016301496,-0.11331192280207247,0.3804906480776675,0.028585114609039054,0.05920707613967648,157.15795859464816,153.87272947987952,1.021350301160403,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-17 00:00:00,7059.92622475854,45752002264.27432,171.7759907508837,203548470084.9847,129402884477.95892,18989526634.23506,203548470084.9847,0.6357349894299434,0.0932924066012711,0.2709726039687854,15.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.12108589165647832,0.009882043587292832,0.46545236700194415,0.059450914734847385,0.06198472898007628,160.81246663370703,155.50029868633445,1.0341617861332084,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-18 00:00:00,7035.261503989225,31701906839.621475,170.445890477055,202685157249.1411,128961704237.38852,18844786940.26037,202685157249.1411,0.636266147889993,0.0929756633195212,0.2707581887904857,18.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.007743225744264004,0.08054849589173907,0.44813318208744635,0.05002804809306767,0.06209148487982889,163.22082259454402,156.85898884912723,1.040557661324311,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-19 00:00:00,7242.5109294929825,30035235468.3311,187.14354411560592,209638322945.6254,132775323305.43571,20686869606.075146,209638322945.6254,0.6333542524086786,0.0986788546836485,0.2679668929076729,16.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.0979645422474924,0.18199995192492757,0.3678896151034736,0.05922228751293077,0.05775246393580709,169.20150297480947,159.61213023698892,1.0600792228233684,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-20 00:00:00,7127.511949689152,29714765522.325317,180.05859654051866,205881561518.36667,130680700686.31036,19894212517.44348,205881561518.36667,0.6347372718690613,0.0966294036761943,0.2686333244547444,15.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.037858359520596685,0.13341470737604988,0.3644452248530565,0.0636842962217412,0.05782294939066349,171.91577636623677,161.47089990094616,1.0646858131818053,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-21 00:00:00,6856.456278354705,35276609104.457115,170.70405868653958,198048036852.0225,125724610427.89977,18894679854.84961,198048036852.0225,0.6348187663270738,0.0954045299068898,0.2697767037660363,17.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.0519527422389634,0.08935914789208943,0.2937690977056986,0.06849474654365752,0.05895897902966623,171.61284694631246,162.31027797236374,1.0573134929602712,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-22 00:00:00,6842.038597634602,30093303601.39072,170.45154288047368,197675941644.76532,125473149029.1152,18883297426.60788,197675941644.7653,0.6347416280661885,0.0955265333226145,0.269731838611197,19.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,-0.00147926070422022,0.0769862324961954,0.3912072304282308,0.06874981859215516,0.05696882328561745,171.32252092985274,163.0503929640101,1.0507335665708488,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-23 00:00:00,7109.995291181778,30819547915.3444,182.2767576620704,207035020472.2497,130398643209.39326,20165266729.19022,207035020472.2497,0.6298385795405637,0.0974002692065959,0.2727611512528404,19.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.0693758154473787,0.18961852875113028,0.34433632117266644,0.06848614373973941,0.05522505440061208,174.06108011290715,164.7982443001974,1.056207126793393,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-24 00:00:00,7382.793144116689,41032858925.23595,184.5937024802184,215475851561.33704,135414822709.73112,20371607313.859978,215475851561.33704,0.6284454695434126,0.0945424146893835,0.2770121157672038,20.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.012711136888025498,0.07461876175654525,0.3301503329226232,0.05451057498606093,0.05517796153789995,176.69423570473495,166.59783140747206,1.060603455711069,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-25 00:00:00,7495.393587498606,33233126912.999897,187.3433686141964,216827724951.82587,137493716065.4006,20756708748.58927,216827724951.82587,0.634115015023787,0.0957290344359833,0.2701559505402297,24.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.014895774325089262,0.0991369055003184,0.37515948053934745,0.05384093630172825,0.054902883829741046,179.3565189321003,168.4837893353561,1.0645327935680668,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-26 00:00:00,7538.557687279841,31610167152.118294,194.11423682570447,219067451924.6272,138298135122.85803,21449928671.504494,219067451924.6272,0.6313038925127096,0.0979147220778584,0.270781385409432,21.0,1.0,0.0,0.0,0.0,0.0,0.3130472940411133,0.036141488549037426,0.03724783958239275,0.3988507650619393,0.041607669374610516,0.05506813783413834,183.04594840550132,170.81383001629686,1.071610819733024,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-27 00:00:00,7683.867415083342,33760863612.125053,197.22990444623989,223179447682.75684,140977260141.33173,21798344583.464844,223179447682.75684,0.631676713985451,0.0976718278040125,0.2706514582105365,28.0,0.0,1.0,0.0,0.0,0.0,0.3130472940411133,0.01605069093068634,0.09536511022319982,0.5138161725107704,0.03686018471142584,0.05327731659043716,186.59193741568595,173.21529132810988,1.0772255496902845,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-28 00:00:00,7774.281554448049,35205525351.89531,196.46262535084685,223179447682.75684,142649802462.8293,21715118585.74493,236857386748.5193,0.6022603070187806,0.0916801408807263,0.306059552100493,26.0,0.0,1.0,0.0,0.0,0.0,0.3130472940411133,-0.0038902776815074036,0.1508960411515885,0.4948757259466574,0.02524325589801311,0.053380021034406706,189.05960939947616,175.32868533017688,1.0783153312502252,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-29 00:00:00,7758.230255185947,32855687796.969097,197.15473156634303,223179447682.75684,142370212777.1421,21824818237.69873,250535325814.28177,0.5682640254998573,0.0871127381608338,0.3446232363393088,26.0,0.0,1.0,0.0,0.0,0.0,0.3130472940411133,0.0035228390858577097,0.15666146656469127,0.5732245627665644,0.024577961163893092,0.05216873862107337,191.08338994119285,177.31287135164652,1.0776622615412768,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-04-30 00:00:00,8744.430287016561,60399592065.54053,215.54817266567383,264213264880.04425,160483573440.17792,23796586177.48911,264213264880.04425,0.6074016515145038,0.0900658268928814,0.3025325215926147,44.0,0.0,1.0,0.0,0.0,0.0,0.3130472940411133,0.09329444418198696,0.18253240528497083,0.6284533390246603,0.03270230231946889,0.0535636532944728,197.19958562231312,180.7888078347399,1.0907731954434612,April,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-05-01 00:00:00,8610.63580374089,65838312160.09067,205.55600541063677,243809258353.7286,158042623264.3916,22894189506.373463,243809258353.7286,0.6482224027567354,0.0939020513862423,0.2578755458570222,40.0,0.0,1.0,0.0,0.0,0.0,0.1982013035848551,-0.04635700285214395,0.11355914448199944,0.5427911076883472,0.042466925077360655,0.05480027220508483,199.28869056939405,183.04037125073054,1.088769047001147,May,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-05-02 00:00:00,8824.818413551968,44773967197.55202,211.96829534904973,249798615148.3239,161989355178.82224,23540629181.114624,249798615148.3239,0.6484797967460195,0.094238429493041,0.2572817737609394,40.0,0.0,1.0,0.0,0.0,0.0,0.1982013035848551,0.031194855755263484,0.13144274556931013,0.5561145192422785,0.042826452764654147,0.05485969308215711,202.45859176430798,185.67018253239593,1.0904205995972607,May,0,0,0,0,1,0,0,0,0,0,0,0,1
