date,inflation_12m
2022-09-09,8.205751582451759
2022-09-10,8.205751582451759
2022-09-11,8.205751582451759
2022-09-12,8.205751582451759
2022-09-13,8.205751582451759
2022-09-14,8.205751582451759
2022-09-15,8.205751582451759
2022-09-16,8.205751582451759
2022-09-17,8.205751582451759
2022-09-18,8.205751582451759
2022-09-19,8.205751582451759
2022-09-20,8.205751582451759
2022-09-21,8.205751582451759
2022-09-22,8.205751582451759
2022-09-23,8.205751582451759
2022-09-24,8.205751582451759
2022-09-25,8.205751582451759
2022-09-26,8.205751582451759
2022-09-27,8.205751582451759
2022-09-28,8.205751582451759
2022-09-29,8.205751582451759
2022-09-30,8.205751582451759
2022-10-01,7.757261470809462
2022-10-02,7.757261470809462
2022-10-03,7.757261470809462
2022-10-04,7.757261470809462
2022-10-05,7.757261470809462
2022-10-06,7.757261470809462
2022-10-07,7.757261470809462
2022-10-08,7.757261470809462
2022-10-09,7.757261470809462
2022-10-10,7.757261470809462
2022-10-11,7.757261470809462
2022-10-12,7.757261470809462
2022-10-13,7.757261470809462
2022-10-14,7.757261470809462
2022-10-15,7.757261470809462
2022-10-16,7.757261470809462
2022-10-17,7.757261470809462
2022-10-18,7.757261470809462
2022-10-19,7.757261470809462
2022-10-20,7.757261470809462
2022-10-21,7.757261470809462
2022-10-22,7.757261470809462
2022-10-23,7.757261470809462
2022-10-24,7.757261470809462
2022-10-25,7.757261470809462
2022-10-26,7.757261470809462
2022-10-27,7.757261470809462
2022-10-28,7.757261470809462
2022-10-29,7.757261470809462
2022-10-30,7.757261470809462
2022-10-31,7.757261470809462
2022-11-01,7.131380368978291
2022-11-02,7.131380368978291
2022-11-03,7.131380368978291
2022-11-04,7.131380368978291
2022-11-05,7.131380368978291
2022-11-06,7.131380368978291
2022-11-07,7.131380368978291
2022-11-08,7.131380368978291
2022-11-09,7.131380368978291
2022-11-10,7.131380368978291
2022-11-11,7.131380368978291
2022-11-12,7.131380368978291
2022-11-13,7.131380368978291
2022-11-14,7.131380368978291
2022-11-15,7.131380368978291
2022-11-16,7.131380368978291
2022-11-17,7.131380368978291
2022-11-18,7.131380368978291
2022-11-19,7.131380368978291
2022-11-20,7.131380368978291
2022-11-21,7.131380368978291
2022-11-22,7.131380368978291
2022-11-23,7.131380368978291
2022-11-24,7.131380368978291
2022-11-25,7.131380368978291
2022-11-26,7.131380368978291
2022-11-27,7.131380368978291
2022-11-28,7.131380368978291
2022-11-29,7.131380368978291
2022-11-30,7.131380368978291
2022-12-01,6.410831677385809
2022-12-02,6.410831677385809
2022-12-03,6.410831677385809
2022-12-04,6.410831677385809
2022-12-05,6.410831677385809
2022-12-06,6.410831677385809
2022-12-07,6.410831677385809
2022-12-08,6.410831677385809
2022-12-09,6.410831677385809
2022-12-10,6.410831677385809
2022-12-11,6.410831677385809
2022-12-12,6.410831677385809
2022-12-13,6.410831677385809
2022-12-14,6.410831677385809
2022-12-15,6.410831677385809
2022-12-16,6.410831677385809
2022-12-17,6.410831677385809
2022-12-18,6.410831677385809
2022-12-19,6.410831677385809
2022-12-20,6.410831677385809
2022-12-21,6.410831677385809
2022-12-22,6.410831677385809
2022-12-23,6.410831677385809
2022-12-24,6.410831677385809
2022-12-25,6.410831677385809
2022-12-26,6.410831677385809
2022-12-27,6.410831677385809
2022-12-28,6.410831677385809
2022-12-29,6.410831677385809
2022-12-30,6.410831677385809
2022-12-31,6.410831677385809
2023-01-01,6.340296309929161
2023-01-02,6.340296309929161
2023-01-03,6.340296309929161
2023-01-04,6.340296309929161
2023-01-05,6.340296309929161
2023-01-06,6.340296309929161
2023-01-07,6.340296309929161
2023-01-08,6.340296309929161
2023-01-09,6.340296309929161
2023-01-10,6.340296309929161
2023-01-11,6.340296309929161
2023-01-12,6.340296309929161
2023-01-13,6.340296309929161
2023-01-14,6.340296309929161
2023-01-15,6.340296309929161
2023-01-16,6.340296309929161
2023-01-17,6.340296309929161
2023-01-18,6.340296309929161
2023-01-19,6.340296309929161
2023-01-20,6.340296309929161
2023-01-21,6.340296309929161
2023-01-22,6.340296309929161
2023-01-23,6.340296309929161
2023-01-24,6.340296309929161
2023-01-25,6.340296309929161
2023-01-26,6.340296309929161
2023-01-27,6.340296309929161
2023-01-28,6.340296309929161
2023-01-29,6.340296309929161
2023-01-30,6.340296309929161
2023-01-31,6.340296309929161
2023-02-01,5.957648712766894
2023-02-02,5.957648712766894
2023-02-03,5.957648712766894
2023-02-04,5.957648712766894
2023-02-05,5.957648712766894
2023-02-06,5.957648712766894
2023-02-07,5.957648712766894
2023-02-08,5.957648712766894
2023-02-09,5.957648712766894
2023-02-10,5.957648712766894
2023-02-11,5.957648712766894
2023-02-12,5.957648712766894
2023-02-13,5.957648712766894
2023-02-14,5.957648712766894
2023-02-15,5.957648712766894
2023-02-16,5.957648712766894
2023-02-17,5.957648712766894
2023-02-18,5.957648712766894
2023-02-19,5.957648712766894
2023-02-20,5.957648712766894
2023-02-21,5.957648712766894
2023-02-22,5.957648712766894
2023-02-23,5.957648712766894
2023-02-24,5.957648712766894
2023-02-25,5.957648712766894
2023-02-26,5.957648712766894
2023-02-27,5.957648712766894
2023-02-28,5.957648712766894
2023-03-01,4.931348641757127
2023-03-02,4.931348641757127
2023-03-03,4.931348641757127
2023-03-04,4.931348641757127
2023-03-05,4.931348641757127
2023-03-06,4.931348641757127
2023-03-07,4.931348641757127
2023-03-08,4.931348641757127
2023-03-09,4.931348641757127
2023-03-10,4.931348641757127
2023-03-11,4.931348641757127
2023-03-12,4.931348641757127
2023-03-13,4.931348641757127
2023-03-14,4.931348641757127
2023-03-15,4.931348641757127
2023-03-16,4.931348641757127
2023-03-17,4.931348641757127
2023-03-18,4.931348641757127
2023-03-19,4.931348641757127
2023-03-20,4.931348641757127
2023-03-21,4.931348641757127
2023-03-22,4.931348641757127
2023-03-23,4.931348641757127
2023-03-24,4.931348641757127
2023-03-25,4.931348641757127
2023-03-26,4.931348641757127
2023-03-27,4.931348641757127
2023-03-28,4.931348641757127
2023-03-29,4.931348641757127
2023-03-30,4.931348641757127
2023-03-31,4.931348641757127
2023-04-01,4.946947488062325
2023-04-02,4.946947488062325
2023-04-03,4.946947488062325
2023-04-04,4.946947488062325
2023-04-05,4.946947488062325
2023-04-06,4.946947488062325
2023-04-07,4.946947488062325
2023-04-08,4.946947488062325
2023-04-09,4.946947488062325
2023-04-10,4.946947488062325
2023-04-11,4.946947488062325
2023-04-12,4.946947488062325
2023-04-13,4.946947488062325
2023-04-14,4.946947488062325
2023-04-15,4.946947488062325
2023-04-16,4.946947488062325
2023-04-17,4.946947488062325
2023-04-18,4.946947488062325
2023-04-19,4.946947488062325
2023-04-20,4.946947488062325
2023-04-21,4.946947488062325
2023-04-22,4.946947488062325
2023-04-23,4.946947488062325
2023-04-24,4.946947488062325
2023-04-25,4.946947488062325
2023-04-26,4.946947488062325
2023-04-27,4.946947488062325
2023-04-28,4.946947488062325
2023-04-29,4.946947488062325
2023-04-30,4.946947488062325
2023-05-01,4.125314539356473
2023-05-02,4.125314539356473
2023-05-03,4.125314539356473
2023-05-04,4.125314539356473
2023-05-05,4.125314539356473
2023-05-06,4.125314539356473
2023-05-07,4.125314539356473
2023-05-08,4.125314539356473
2023-05-09,4.125314539356473
2023-05-10,4.125314539356473
2023-05-11,4.125314539356473
2023-05-12,4.125314539356473
2023-05-13,4.125314539356473
2023-05-14,4.125314539356473
2023-05-15,4.125314539356473
2023-05-16,4.125314539356473
2023-05-17,4.125314539356473
2023-05-18,4.125314539356473
2023-05-19,4.125314539356473
2023-05-20,4.125314539356473
2023-05-21,4.125314539356473
2023-05-22,4.125314539356473
2023-05-23,4.125314539356473
2023-05-24,4.125314539356473
2023-05-25,4.125314539356473
2023-05-26,4.125314539356473
2023-05-27,4.125314539356473
2023-05-28,4.125314539356473
2023-05-29,4.125314539356473
2023-05-30,4.125314539356473
2023-05-31,4.125314539356473
2023-06-01,3.0592533347792994
2023-06-02,3.0592533347792994
2023-06-03,3.0592533347792994
2023-06-04,3.0592533347792994
2023-06-05,3.0592533347792994
2023-06-06,3.0592533347792994
2023-06-07,3.0592533347792994
2023-06-08,3.0592533347792994
2023-06-09,3.0592533347792994
2023-06-10,3.0592533347792994
2023-06-11,3.0592533347792994
2023-06-12,3.0592533347792994
2023-06-13,3.0592533347792994
2023-06-14,3.0592533347792994
2023-06-15,3.0592533347792994
2023-06-16,3.0592533347792994
2023-06-17,3.0592533347792994
2023-06-18,3.0592533347792994
2023-06-19,3.0592533347792994
2023-06-20,3.0592533347792994
2023-06-21,3.0592533347792994
2023-06-22,3.0592533347792994
2023-06-23,3.0592533347792994
2023-06-24,3.0592533347792994
2023-06-25,3.0592533347792994
2023-06-26,3.0592533347792994
2023-06-27,3.0592533347792994
2023-06-28,3.0592533347792994
2023-06-29,3.0592533347792994
2023-06-30,3.0592533347792994
2023-07-01,3.28032820234625
2023-07-02,3.28032820234625
2023-07-03,3.28032820234625
2023-07-04,3.28032820234625
2023-07-05,3.28032820234625
2023-07-06,3.28032820234625
