date,eth_price,rsi,return_today,rsi_lag_1
2024-02-08,2424.073040465209,57.70024557730258,0.021625508996949927,58.11881749220835
2024-02-09,2420.9685614791365,62.78424156306982,-0.001280687064394992,57.70024557730258
2024-02-10,2487.8508971967804,63.736249419932086,0.02762627189044564,62.78424156306982
2024-02-11,2499.4921841564314,64.19249149853873,0.004679254280378409,63.736249419932086
2024-02-12,2505.076808453919,72.90616555758332,0.002234303564894846,64.19249149853873
2024-02-13,2657.990407976775,70.93889541523893,0.06104148144552535,72.90616555758332
2024-02-14,2641.5360974921623,76.70567440643887,-0.00619050784955133,70.93889541523893
2024-02-15,2780.372974906562,78.29416128681571,0.05255914448650145,76.70567440643887
2024-02-16,2826.821475855177,75.81587377123603,0.016705852548497102,78.29416128681571
2024-02-17,2807.3717030539606,73.74775894915494,-0.006880439025719665,75.81587377123603
2024-02-18,2788.561332499608,77.35636503521935,-0.006700349132211514,73.74775894915494
2024-02-19,2874.945276040071,79.48092700706859,0.030977960761949586,77.35636503521935
2024-02-20,2943.723084777655,81.50465008646559,0.023923171446351255,79.48092700706859
2024-02-21,3015.438952062055,76.4916594132272,0.02436230080718227,81.50465008646559
2024-02-22,2977.0820166829903,76.51515597222982,-0.012720183027693066,76.4916594132272
2024-02-23,2974.131586131992,70.74898570156398,-0.0009910477892327574,76.51515597222982
2024-02-24,2926.285912906352,73.79681293080334,-0.016087275172604443,70.74898570156398
2024-02-25,2988.317384063568,77.99670409827712,0.021198021315561366,73.79681293080334
2024-02-26,3113.4082982877167,79.90778756705161,0.04185998277533942,77.99670409827712
2024-02-27,3173.62994683714,81.60808424365811,0.019342676186269392,79.90778756705161
2024-02-28,3242.0476538223666,84.62680404588868,0.0215581867235064,81.60808424365811
2024-02-29,3380.8039555421246,80.22892910199168,0.042798970445781404,84.62680404588868
2024-03-01,3347.690472423345,82.33218955639991,-0.009794558795548358,80.22892910199168
2024-03-02,3431.75199772032,81.03592812085964,0.025110303951166646,82.33218955639991
2024-03-03,3421.89214692414,82.6000582301949,-0.0028731245156206064,81.03592812085964
2024-03-04,3487.190931866777,85.24987026514994,0.019082654314903857,82.6000582301949
2024-03-05,3634.311067557102,78.29972577690643,0.042188723980068454,85.24987026514994
2024-03-06,3581.5348849085663,83.40237150771621,-0.014521647065288357,78.29972577690643
2024-03-07,3822.365818156151,84.23507934816355,0.06724238098653412,83.40237150771621
2024-03-08,3861.900999013773,84.50412751286365,0.010343118042190236,84.23507934816355
2024-03-09,3893.613884196704,84.87079035205612,0.00821172919529256,84.50412751286365
2024-03-10,3916.041187699099,81.81590609205118,0.005760022480252092,84.87079035205612
2024-03-11,3887.473104733291,84.96949546100434,-0.007295143640354107,81.81590609205118
2024-03-12,4070.604074987,78.17771572483305,0.047107970992965376,84.96949546100434
2024-03-13,3978.685771378112,78.73395071979682,-0.02258099827829152,78.17771572483305
2024-03-14,4007.9121260756656,69.72045285191186,0.007345730820916385,78.73395071979682
2024-03-15,3879.038366642958,60.738230480357615,-0.03215483657794016,69.72045285191186
2024-03-16,3738.381184462065,50.64964409047984,-0.03626083809596914,60.738230480357615
2024-03-17,3514.222472178163,55.16466939179791,-0.05996143817959998,50.64964409047984
2024-03-18,3643.280347379834,50.03396045226323,0.0367244465094092,55.16466939179791
2024-03-19,3525.893640670024,38.78339941232029,-0.03222005871555611,50.03396045226323
2024-03-20,3171.293836639821,50.59470207751213,-0.10057019302568027,38.78339941232029
2024-03-21,3515.6884318548646,49.998950384568346,0.10859750403322788,50.59470207751213
2024-03-22,3493.4304387798707,45.49430630235311,-0.006331048244582527,49.998950384568346
2024-03-23,3322.891277320318,45.59060977220405,-0.04881710526319105,45.49430630235311
2024-03-24,3353.371241538487,49.49412565790108,0.00917272389446011,45.59060977220405
2024-03-25,3454.257071389558,53.62935712080496,0.030084897431393642,49.49412565790108
2024-03-26,3588.493402189288,53.51234591144457,0.03886112933271946,53.62935712080496
2024-03-27,3591.5485279028403,50.44655241263312,0.0008513672372054693,53.51234591144457
2024-03-28,3505.2181161826984,52.49829717702729,-0.02403710016708349,50.44655241263312
2024-03-29,3560.26151146781,50.67066618201825,0.01570327250991621,52.49829717702729
2024-03-30,3516.096057627979,50.522855072187134,-0.012405115101115971,50.67066618201825
2024-03-31,3507.6606559474685,55.57867405389685,-0.002399081692381677,50.522855072187134
2024-04-01,3644.767598784896,49.965655805108455,0.0390878583436951,55.57867405389685
2024-04-02,3508.2477201085417,42.57962215336681,-0.03745640153349361,49.965655805108455
2024-04-03,3274.901203544406,43.92023019348202,-0.06651369435135446,42.57962215336681
2024-04-04,3316.6829546775257,44.6765385981892,0.01275817147946312,43.92023019348202
2024-04-05,3332.089836615912,44.290713027015386,0.004645268223982146,44.6765385981892
2024-04-06,3320.281588983444,45.883288690044566,-0.0035437962994601113,44.290713027015386
2024-04-07,3362.838907503287,50.19699103531293,0.01281738231511631,45.883288690044566
2024-04-08,3453.4361261792887,58.80667869586775,0.026940695396933334,50.19699103531293
2024-04-09,3695.239391141908,51.29725051592855,0.07001816629228896,58.80667869586775
2024-04-10,3503.6535996841044,52.619185571742776,-0.05184665218634177,51.29725051592855
2024-04-11,3539.7630640649413,51.12794648944079,0.010306231296407953,52.619185571742776
2024-04-12,3508.578498448644,42.327164140584784,-0.008809788975108979,51.12794648944079
2024-04-13,3245.5005926983195,36.22812093756194,-0.07498133670563378,42.327164140584784
2024-04-14,3022.0057852476043,41.97680850054709,-0.0688629692299334,36.22812093756194
2024-04-15,3157.683765827796,40.54415453871822,0.0448966647392024,41.97680850054709
2024-04-16,3101.190735674771,40.09991996760874,-0.017890654778159876,40.54415453871822
2024-04-17,3083.706014766068,37.4458949647312,-0.005638066922993845,40.09991996760874
2024-04-18,2982.6157347098,40.8659939189934,-0.0327820744170183,37.4458949647312
2024-04-19,3064.911592229428,40.66721418942879,0.027591840464703754,40.8659939189934
2024-04-20,3065.682561565907,44.87507060337172,0.0002515470065869163,40.66721418942879
2024-04-21,3152.191506651948,44.517648485667365,0.02821849403803034,44.87507060337172
2024-04-22,3147.13775429932,46.91205429181174,-0.0016032504186257457,44.517648485667365
2024-04-23,3199.769589894069,47.72802937483796,0.016723715230719804,46.91205429181174
2024-04-24,3218.9672686428075,44.49676765908874,0.005999706606804045,47.72802937483796
2024-04-25,3138.814357009402,45.32797530543167,-0.024900194672435982,44.49676765908874
2024-04-26,3157.6193174815944,44.20362496253252,0.005991103115161378,45.32797530543167
2024-04-27,3131.419219740052,50.3461847641183,-0.00829742128713562,44.20362496253252
2024-04-28,3259.2522227654413,50.85274373162376,0.04082270499572416,50.3461847641183
2024-04-29,3259.503404256033,48.47541100925782,7.706721463196509e-05,50.85274373162376
2024-04-30,3213.6890004948136,39.864231178521806,-0.014055639181538515,48.47541100925782
2024-05-01,3018.549635877818,38.33005918828582,-0.060721297109630035,39.864231178521806
2024-05-02,2976.0902075157046,39.41612678770716,-0.014066168684937375,38.33005918828582
2024-05-03,2988.5486490452654,45.86016332476627,0.004186177387398571,39.41612678770716
2024-05-04,3102.1512923656555,46.604177132417526,0.03801264649202962,45.86016332476627
2024-05-05,3115.0233215730136,47.68935607687629,0.00414938795507358,46.604177132417526
2024-05-06,3136.57511039041,44.03823795562875,0.00691866050187806,47.68935607687629
2024-05-07,3064.5913995603364,41.462329788475934,-0.02294978066733233,44.03823795562875
2024-05-08,3015.159769616685,39.98565250104453,-0.01612992516742795,41.462329788475934
2024-05-09,2975.72696606529,44.05084709976584,-0.013078180449591192,39.98565250104453
2024-05-10,3038.3447046668207,38.38342067636222,0.021042837369023903,44.05084709976584
2024-05-11,2910.684500017475,38.50565340070972,-0.04201636649497442,38.38342067636222
2024-05-12,2908.9827849031903,39.72165539035729,-0.0005846443042090144,38.50565340070972
2024-05-13,2931.3106669139133,41.23346680008683,0.007675494721590903,39.72165539035729
2024-05-14,2948.303455265941,37.85757171522732,0.005796993319004962,41.23346680008683
2024-05-15,2881.7959916152945,48.281230143243775,-0.022557875964856366,37.85757171522732
2024-05-16,3035.758955126304,43.63359709416352,0.05342604541021334,48.281230143243775
2024-05-17,2943.5851283842208,51.74177962501357,-0.030362696150969093,43.63359709416352
2024-05-18,3095.9968442929658,53.146307887031874,0.05177758048818726,51.74177962501357
2024-05-19,3120.5493782541066,50.34888949929205,0.007930413109561218,53.146307887031874
2024-05-20,3071.324418093757,70.0290226339284,-0.01577445321114912,50.34888949929205
2024-05-21,3656.390090299324,72.5152473630361,0.19049295761751317,70.0290226339284
2024-05-22,3792.486220211773,69.92145903528065,0.037221446987705686,72.5152473630361
2024-05-23,3741.897740560911,70.7794376300923,-0.013339133411020443,69.92145903528065
2024-05-24,3766.398091341944,68.14404324969564,0.00654757357889757,70.7794376300923
2024-05-25,3727.065981583209,68.70386669518618,-0.010442897645140059,68.14404324969564
2024-05-26,3750.077159389676,70.61545450131838,0.006174073096686161,68.70386669518618
2024-05-27,3825.277957577714,72.19282092663354,0.020053133573464166,70.61545450131838
2024-05-28,3893.3921058941055,69.06730364014805,0.01780632651320424,72.19282092663354
2024-05-29,3840.68886040005,64.58346577438687,-0.0135365881628694,69.06730364014805
2024-05-30,3765.30255677808,63.63963961841316,-0.01962832876134557,64.58346577438687
2024-05-31,3748.63915233346,64.09514433498948,-0.004425515398390423,63.63963961841316
2024-06-01,3761.0692456476336,65.94888817247566,0.0033158948645233277,64.09514433498948
2024-06-02,3813.452441559934,63.79402682477856,0.013927740355463847,65.94888817247566
2024-06-03,3780.7119847349145,62.80160954130963,-0.008585515966635926,63.79402682477856
2024-06-04,3766.6376499412618,64.68294720215697,-0.003722667807143143,62.80160954130963
2024-06-05,3814.932030146498,66.71657350518079,0.012821615640673523,64.68294720215697
2024-06-06,3871.0820906216727,62.75651247568205,0.01471849564591543,66.71657350518079
2024-06-07,3812.701856549199,54.03376516648039,-0.01508111497142084,62.75651247568205
2024-06-08,3679.3766523741774,54.15353368966021,-0.034968693905610415,54.03376516648039
2024-06-09,3683.025380134649,55.49626806615105,0.0009916700857786065,54.15353368966021
2024-06-10,3705.8998844045504,52.87727971798999,0.006210791919404324,55.49626806615105
2024-06-11,3666.82766472582,43.39937450923576,-0.010543247496554664,52.87727971798999
2024-06-12,3498.55595422158,47.11491260276469,-0.04589026970724075,43.39937450923576
2024-06-13,3559.4475336257624,42.66871789510876,0.017404775056035993,47.11491260276469
2024-06-14,3465.316584199481,43.36893195993356,-0.026445381913073662,42.66871789510876
2024-06-15,3478.7748349889234,48.613215328787646,0.0038837002226022044,43.36893195993356
2024-06-16,3565.1232591862595,51.71939541642951,0.024821504205692957,48.613215328787646
2024-06-17,3618.508652976102,45.80197979431326,0.01497434728302438,51.71939541642951
2024-06-18,3510.358693528904,44.41374436577561,-0.029887992490566062,45.80197979431326
2024-06-19,3480.4713384276088,48.96459436888221,-0.008514045916843349,44.41374436577561
2024-06-20,3555.9658395535403,46.35770850184954,0.021690884304204072,48.96459436888221
2024-06-21,3511.28482815368,46.673759204957584,-0.012565084541270588,46.35770850184954
2024-06-22,3516.88098000528,45.44478215870556,0.001593761863671661,46.673759204957584
2024-06-23,3494.7985621731755,41.252400497693294,-0.006278977866368218,45.44478215870556
2024-06-24,3417.797137297825,37.87684454599518,-0.02203315112601756,41.252400497693294
2024-06-25,3357.1006400727606,41.26687119558284,-0.017758952561196195,37.87684454599518
2024-06-26,3395.304687339692,39.927756017514085,0.01138007208092029,41.26687119558284
2024-06-27,3365.9446697083863,45.53824464156207,-0.008647240920905408,39.927756017514085
2024-06-28,3442.910158110125,41.586421413689735,0.022865939863594642,45.53824464156207
2024-06-29,3374.605130306792,41.54996787881255,-0.019839329133359285,41.586421413689735
2024-06-30,3371.278227967461,46.11258266321773,-0.0009858641858427886,41.54996787881255
2024-07-01,3435.3183276337395,46.670162834838855,0.018995791903205772,46.11258266321773
2024-07-02,3438.009078999906,45.05427692781874,0.0007832611448324034,46.670162834838855
2024-07-03,3417.8984255478363,37.801004329445966,-0.005849505626645879,45.05427692781874
2024-07-04,3295.808464429979,28.31885974336682,-0.03572076929064627,37.801004329445966
2024-07-05,3069.0434008340803,26.15737864838116,-0.06880407828405721,28.31885974336682
2024-07-06,2984.398102498264,32.80578978939832,-0.027580352338064662,26.15737864838116
2024-07-07,3066.247437954064,28.412303373156373,0.027425743029149796,32.80578978939832
2024-07-08,2928.6012310061665,34.446372893123176,-0.0448907694937174,28.412303373156373
2024-07-09,3016.0833537946064,37.33072549673933,0.029871640379794506,34.446372893123176
2024-07-10,3064.0923605197886,39.7377389617525,0.015917665758401922,37.33072549673933
2024-07-11,3099.7101861313545,39.65663673923903,0.011624266314715026,39.7377389617525
2024-07-12,3102.0902302291074,41.9429357407808,0.0007678279435290314,39.65663673923903
2024-07-13,3132.980838609695,44.80816823578471,0.009957998023257364,41.9429357407808
2024-07-14,3173.5042341380185,49.018615986585466,0.012934453677126978,44.80816823578471
2024-07-15,3252.654184707363,60.82992718959752,0.024940868116044346,49.018615986585466
2024-07-16,3488.538758027717,58.11067230083277,0.07252064311951312,60.82992718959752
2024-07-17,3446.7658893041003,54.96339081069408,-0.011974316933555773,58.11067230083277
2024-07-18,3389.441287038116,56.69340355107643,-0.016631417423467076,54.96339081069408
2024-07-19,3428.5520187667257,60.18370727919605,0.011538990770595836,56.69340355107643
2024-07-20,3505.222536388452,60.76475085006863,0.022362360903978695,60.18370727919605
2024-07-21,3522.8013028122487,61.53637609250614,0.005015021511846296,60.76475085006863
2024-07-22,3533.118349531153,55.05694123047912,0.002928648490809982,61.53637609250614
2024-07-23,3443.073350817144,57.15687022606427,-0.025485984279569385,55.05694123047912
2024-07-24,3482.9837705931927,48.59103978486888,0.0115915101740649,57.15687022606427
2024-07-25,3336.380253038244,41.199613836598544,-0.04209135821783638,48.59103978486888
2024-07-26,3173.7633983274727,46.67686040539747,-0.04874050389271001,41.199613836598544
2024-07-27,3278.1869575279507,45.405243711247,0.032902124731638116,46.67686040539747
2024-07-28,3254.611672582785,46.72093147897737,-0.007191562058725176,45.405243711247
2024-07-29,3272.8501306701373,49.42117134118201,0.005603881483310369,46.72093147897737
2024-07-30,3316.942188773212,47.222112056815,0.013472067568840007,49.42117134118201
2024-07-31,3276.981779516743,44.79365760036054,-0.01204736380143201,47.222112056815
2024-08-01,3233.076804863122,43.289000300030985,-0.01339799169102962,44.79365760036054
2024-08-02,3204.2465237463616,34.29465567047433,-0.008917289274846363,43.289000300030985
2024-08-03,2983.300976694291,31.58547608142804,-0.06895397885732713,34.29465567047433
2024-08-04,2906.7150241765007,25.81754544935027,-0.025671547428866126,31.58547608142804
2024-08-05,2682.4373928187924,20.75405410211792,-0.07715845189235504,25.81754544935027
2024-08-06,2415.6311394312143,23.25408275114301,-0.09946411204296901,20.75405410211792
2024-08-07,2455.51137665051,21.14114668837861,0.016509241236510208,23.25408275114301
2024-08-08,2341.590346028249,38.28651557074785,-0.04639401458512382,21.14114668837861
2024-08-09,2685.012750687489,36.237198944757175,0.14666203473282402,38.28651557074785
2024-08-10,2602.184071276188,36.69140122709249,-0.030848523676505035,36.237198944757175
2024-08-11,2608.0357436286963,35.219990198278666,0.0022487541973301717,36.69140122709249
2024-08-12,2558.790870730736,42.68379594897494,-0.018881977755965562,35.219990198278666
2024-08-13,2726.777988551933,42.051011189567234,0.06565097591317559,42.68379594897494
2024-08-14,2703.550558764125,40.77302610179232,-0.008518269505374376,42.051011189567234
2024-08-15,2662.780395092489,37.94453353902895,-0.015080229788738797,40.77302610179232
2024-08-16,2569.8604812159274,39.07709188301671,-0.034895823195864484,37.94453353902895
2024-08-17,2592.249006212312,40.164627038170295,0.008711961275730928,39.07709188301671
2024-08-18,2613.139261446099,40.12167185357381,0.008058737869596655,40.164627038170295
2024-08-19,2614.601280626372,41.47862055501626,0.0005594876636860757,40.12167185357381
2024-08-20,2640.5904207330605,38.93165487868772,0.009940001291693035,41.47862055501626
2024-08-21,2575.643435503567,42.390499927326566,-0.024595630098310783,38.93165487868772
2024-08-22,2630.2988017642488,42.01920092775194,0.02122008252667773,42.390499927326566
2024-08-23,2623.289171364539,49.93282377692771,-0.0026649559339068096,42.01920092775194
2024-08-24,2763.2554073640704,50.18857600823553,0.053355244830567417,49.93282377692771
2024-08-25,2767.840733546234,49.08330941301441,0.001659392819767458,50.18857600823553
2024-08-26,2745.164671605207,45.4687204453634,-0.008192690304103523,49.08330941301441
2024-08-27,2683.0801154902983,36.07686228200836,-0.02261596790789433,45.4687204453634
2024-08-28,2457.2773517547434,40.23843340521299,-0.08415804001972271,36.07686228200836
2024-08-29,2527.0269814017706,40.261103881614495,0.028384923499668924,40.23843340521299
2024-08-30,2526.738355300341,40.13198113201263,-0.00011421567856373382,40.261103881614495
2024-08-31,2527.690204915795,39.560374969632086,0.0003767107953451809,40.13198113201263
2024-09-01,2513.3643501004462,35.78462925180571,-0.0056675674841356605,39.560374969632086
2024-09-02,2430.0202661439344,43.30234972566414,-0.03316036688161872,35.78462925180571
2024-09-03,2534.9048168403706,38.17137281684712,0.043162006571604294,43.30234972566414
2024-09-04,2437.1471557556497,40.01832140196032,-0.03856462792420379,38.17137281684712
2024-09-05,2448.30785784089,36.643126134838525,0.004579412473671329,40.01832140196032
2024-09-06,2367.7700509506026,31.565970149233276,-0.03289529404251956,36.643126134838525
2024-09-07,2223.780428382685,34.95482165300555,-0.060812333744195035,31.565970149233276
2024-09-08,2272.6972849951912,36.517512331643445,0.021997161225167705,34.95482165300555
2024-09-09,2296.4029520764498,40.57507239999658,0.010430631143781621,36.517512331643445
2024-09-10,2359.565766831627,42.58369357473646,0.027505109544500694,40.57507239999658
2024-09-11,2389.4740111256497,40.240873441642975,0.012675317092001537,42.58369357473646
2024-09-12,2342.9639236941434,41.762883869593466,-0.01946457137217239,40.240873441642975
2024-09-13,2362.300238174588,47.047232127612205,0.008252928815889238,41.762883869593466
2024-09-14,2445.08621032297,45.75824651562911,0.03504464454203049,47.047232127612205
2024-09-15,2418.0828083179904,40.66429238291613,-0.011043946790494918,45.75824651562911
2024-09-16,2322.6433317480564,39.425142222587176,-0.03946906873562417,40.66429238291613
2024-09-17,2295.1348386540835,42.82584912337259,-0.011843614866717256,39.425142222587176
2024-09-18,2341.0924132597524,44.838832492164215,0.020023910504804787,42.82584912337259
2024-09-19,2361.960992100706,51.12330082395459,0.00891403462877216,44.838832492164215
2024-09-20,2465.2347833172967,56.52959990104183,0.043723749698652004,51.12330082395459
2024-09-21,2557.6218555442515,59.2879701818421,0.037475973019752695,56.52959990104183
2024-09-22,2614.599604753501,56.944412219359904,0.022277628370173996,59.2879701818421
2024-09-23,2582.847683741262,60.30806797481273,-0.012144085447925668,56.944412219359904
2024-09-24,2647.993162203325,60.60119420925537,0.02522234620033803,60.30806797481273
2024-09-25,2653.844345308008,54.95982284427473,0.0022096669992208717,60.60119420925537
2024-09-26,2578.566359563475,57.930888777610654,-0.028365637147342193,54.95982284427473
2024-09-27,2630.94983700893,61.25115238867009,0.02031496193657123,57.930888777610654
2024-09-28,2698.192821234604,59.78641312816164,0.025558444056889007,61.25115238867009
2024-09-29,2680.218702062471,58.29887057003658,-0.006661539913188408,59.78641312816164
2024-09-30,2659.611211611689,53.83590763122742,-0.007688734667407604,58.29887057003658
2024-10-01,2597.3411516834435,43.919793657357125,-0.02341321906614724,53.83590763122742
2024-10-02,2451.631522589772,39.64963038240502,-0.05609953432541237,43.919793657357125
2024-10-03,2365.231040243019,38.89819782627303,-0.035242034355751906,39.64963038240502
2024-10-04,2348.00483692474,43.73279389144204,-0.007283095403867512,38.89819782627303
2024-10-05,2416.918405555264,43.794529384905815,0.029349840999809196,43.73279389144204
2024-10-06,2415.4038137445546,45.6586223810023,-0.0006266623677606553,43.794529384905815
2024-10-07,2438.030912544012,44.47274787820073,0.009367832687313449,45.6586223810023
2024-10-08,2422.7506412955013,45.974155364835845,-0.00626746411207979,44.47274787820073
2024-10-09,2441.465169620029,41.214806513142925,0.007724496283497251,45.974155364835845
2024-10-10,2367.615096789395,42.60741291451984,-0.030248259835763847,41.214806513142925
2024-10-11,2381.7817088014776,47.16469134121063,0.0059834945432191144,42.60741291451984
2024-10-12,2435.713784369216,50.388270712085536,0.022643584577226816,47.16469134121063
2024-10-13,2477.6130275578225,49.666741663180176,0.017202038867410563,50.388270712085536
2024-10-14,2466.8607267086663,60.70934271054781,-0.0043397821732293895,49.666741663180176
2024-10-15,2628.504376157751,58.73997615132394,0.06552605410551604,60.70934271054781
2024-10-16,2602.0760435960988,59.0575808323043,-0.010054513434093693,58.73997615132394
2024-10-17,2611.700159182395,58.40676680420557,0.003698629642274298,59.0575808323043
2024-10-18,2603.120292334612,60.93757524393028,-0.0032851653424370575,58.40676680420557
2024-10-19,2643.156520987104,61.41937714250936,0.015380091642474891,60.93757524393028
2024-10-20,2649.979289580214,67.3785192112133,0.0025812957117505864,61.41937714250936
2024-10-21,2742.9591411600395,59.24399342826671,0.035087010659073714,67.3785192112133
2024-10-22,2665.731938974013,55.194281086173966,-0.028154703811361204,59.24399342826671
2024-10-23,2619.5653130506435,46.78709815342424,-0.01731855527121684,55.194281086173966
2024-10-24,2524.10385630912,48.71059213597799,-0.03644171659547313,46.78709815342424
2024-10-25,2536.234041319884,42.31804393382985,0.004805739264826192,48.71059213597799
2024-10-26,2422.09328922875,45.71705746141419,-0.045004029687943814,42.31804393382985
2024-10-27,2479.373603244332,47.71805994652631,0.023649094884293786,45.71705746141419
2024-10-28,2505.502947138879,52.01483339598568,0.01053868761866128,47.71805994652631
2024-10-29,2564.8138556783,56.69894598370292,0.02367225654519811,52.01483339598568
2024-10-30,2638.637351278122,57.882825099571775,0.028783178723236436,56.69894598370292
2024-10-31,2657.6141818494384,47.65183219933878,0.00719190553492477,57.882825099571775
2024-11-01,2514.750787241073,47.4023978840016,-0.05375625837041054,47.65183219933878
2024-11-02,2513.8372870612066,46.02244703106776,-0.00036325674277593034,47.4023978840016
2024-11-03,2491.352150058657,43.74035178078312,-0.008944547492505173,46.02244703106776
2024-11-04,2456.979687344711,40.07141891645088,-0.01379670983611736,43.74035178078312
2024-11-05,2395.9472139132804,42.31916974173336,-0.02484044688924103,40.07141891645088
2024-11-06,2422.368479855642,60.90211251906123,0.011027482487482532,42.31916974173336
2024-11-07,2720.62174500688,67.34345288987404,0.12312464748096952,60.90211251906123
2024-11-08,2894.9718733838376,69.4526994573545,0.06408466325645601,67.34345288987404
2024-11-09,2960.9593369382137,74.02552552540749,0.022793818537948596,69.4526994573545
2024-11-10,3130.035524073996,75.43703574697058,0.05710182677166231,74.02552552540749
2024-11-11,3191.904455551816,79.15579234349168,0.019766207444602113,75.43703574697058
2024-11-12,3372.7914863430115,71.04046245694644,0.056670565585561494,79.15579234349168
2024-11-13,3260.934386131155,67.91066963926833,-0.03316454653801881,71.04046245694644
2024-11-14,3191.8991843987947,60.73395522151951,-0.021170374364467115,67.91066963926833
2024-11-15,3059.812296932496,62.15490295304625,-0.041381910842267944,60.73395522151951
2024-11-16,3093.913043390382,63.139896073283,0.011144718416901789,62.15490295304625
2024-11-17,3133.8802234191417,59.93848047659671,0.012918003663400457,63.139896073283
2024-11-18,3075.534532601624,64.39898869384477,-0.018617715629814624,59.93848047659671
2024-11-19,3209.4239073326826,59.21722007722165,0.04353369253760264,64.39898869384477
2024-11-20,3112.9098010150224,57.20329123229029,-0.03007209677012468,59.21722007722165
2024-11-21,3075.193856649331,66.29967832904998,-0.012115977261337174,57.20329123229029
2024-11-22,3365.9369715466096,64.78761791253174,0.09454464611023461,66.29967832904998
2024-11-23,3327.7571951719624,66.58813391876707,-0.011342986127605315,64.78761791253174
2024-11-24,3394.036961782547,64.790323526752,0.019917248381806862,66.58813391876707
2024-11-25,3368.7027619429946,66.29172875572657,-0.007464326442174984,64.790323526752
2024-11-26,3417.291223691937,61.37472785774106,0.014423493309607904,66.29172875572657
2024-11-27,3325.636532587645,70.36948483313284,-0.026820860472427377,61.37472785774106
2024-11-28,3666.188490437756,66.46662237695423,0.10240203777925516,70.36948483313284
2024-11-29,3579.2407862475,66.81682872282133,-0.02371610309099903,66.46662237695423
2024-11-30,3598.1933212253616,69.61898890271529,0.005295127126032639,66.81682872282133
2024-12-01,3709.9094391073327,69.75283128044924,0.031047836485874614,69.61898890271529
2024-12-02,3708.8072387383017,65.91710405896727,-0.0002970963003604554,69.75283128044924
2024-12-03,3643.855375704235,64.57585757267435,-0.017512871080396897,65.91710405896727
2024-12-04,3625.71045794972,70.62266167693063,-0.004979593283393813,64.57585757267435
2024-12-05,3839.443460715871,68.88227481716419,0.05894927497520408,70.62266167693063
2024-12-06,3796.868867160128,73.41488228753808,-0.01108874085303102,68.88227481716419
2024-12-07,4013.726145388712,73.23102532215695,0.0571147663550422,73.41488228753808
2024-12-08,4000.992076502189,73.30058624289161,-0.00317263022569525,73.23102532215695
2024-12-09,4015.7820212328807,57.86844097735191,0.003696569362771962,73.30058624289161
2024-12-10,3713.313897997175,54.1528688201521,-0.07531985591758916,57.86844097735191
2024-12-11,3626.5886417775,60.476808042698025,-0.02335521816953079,54.1528688201521
2024-12-12,3828.1075883404096,61.8928816346671,0.05556708148298273,60.476808042698025
2024-12-13,3878.850012073054,62.69739109930238,0.013255224039991687,61.8928816346671
2024-12-14,3907.429659505336,60.59914650303215,0.007368072326418007,62.69739109930238
2024-12-15,3866.995802034805,63.18857173004561,-0.010347942507978436,60.59914650303215
2024-12-16,3961.315466180232,64.26460087575046,0.02439094040283063,63.18857173004561
2024-12-17,3992.857195846062,59.00121802205316,0.007962438219101253,64.26460087575046
2024-12-18,3879.406224010089,47.78661950557392,-0.02841348094141738,59.00121802205316
2024-12-19,3628.2624780444953,41.42995624601429,-0.06473767671228559,47.78661950557392
2024-12-20,3434.6754695380805,43.62619534851097,-0.05335529325065569,41.42995624601429
